DateTime,Weather,Precipitation,Temperature,ApparentTemperature,PrecipitationType
1/19/2017 18:00,Clear,0,52.68,52.68,none
1/19/2017 19:00,Clear,0,49.78,49.78,none
1/19/2017 20:00,Clear,0,47.43,47.43,none
1/19/2017 21:00,Clear,0,45.76,45.76,none
1/19/2017 22:00,Clear,0,44.22,44.22,none
1/19/2017 23:00,Clear,0,43.29,43.29,none
1/20/2017 0:00,Clear,0,43.58,43.58,none
1/20/2017 1:00,Clear,0,43.53,43.53,none
1/20/2017 2:00,Partly Cloudy,0,44.65,44.65,none
1/20/2017 3:00,Partly Cloudy,0,45.1,45.1,none
1/20/2017 4:00,Partly Cloudy,0,45.17,45.17,none
1/20/2017 5:00,Partly Cloudy,0,45.44,45.44,none
1/20/2017 6:00,Partly Cloudy,0,45.39,45.39,none
1/20/2017 7:00,Mostly Cloudy,0,46.61,46.61,none
1/20/2017 8:00,Overcast,0.0013,47.78,47.78,rain
1/20/2017 9:00,Light Rain,0.0359,47.87,47.87,rain
1/20/2017 10:00,Rain,0.0568,48.97,48.97,rain
1/20/2017 11:00,Light Rain,0.0188,50.17,50.17,rain
1/20/2017 12:00,Overcast,0.0008,51.59,51.59,rain
1/20/2017 13:00,Overcast,0,53.39,53.39,none
1/20/2017 14:00,Overcast,0,54.88,54.88,none
1/20/2017 15:00,Overcast,0,56.55,56.55,none
1/20/2017 16:00,Overcast,0,57.71,57.71,none
1/20/2017 17:00,Overcast,0,57.38,57.38,none
1/20/2017 18:00,Mostly Cloudy,0,55.9,55.9,none
1/20/2017 19:00,Mostly Cloudy,0,54.04,54.04,none
1/20/2017 20:00,Mostly Cloudy,0,52.21,52.21,none
1/20/2017 21:00,Mostly Cloudy,0,51.29,51.29,none
1/20/2017 22:00,Overcast,0,51.45,51.45,none
1/20/2017 23:00,Overcast,0,51.91,51.91,none
1/21/2017 0:00,Foggy,0,52.18,52.18,none
1/21/2017 1:00,Foggy,0,52.28,52.28,none
1/21/2017 2:00,Foggy,0,52.23,52.23,none
1/21/2017 3:00,Foggy,0,52.04,52.04,none
1/21/2017 4:00,Foggy,0,51.87,51.87,none
1/21/2017 5:00,Foggy,0,51.61,51.61,none
1/21/2017 6:00,Foggy,0,51.47,51.47,none
1/21/2017 7:00,Foggy,0,51.29,51.29,none
1/21/2017 8:00,Foggy,0,51.29,51.29,none
1/21/2017 9:00,Foggy,0,51.63,51.63,none
1/21/2017 10:00,Foggy,0,51.99,51.99,none
1/21/2017 11:00,Foggy,0,52.6,52.6,none
1/21/2017 12:00,Foggy,0,53.04,53.04,none
1/21/2017 13:00,Overcast,0,53.64,53.64,none
1/21/2017 14:00,Foggy,0,53.88,53.88,none
1/21/2017 15:00,Foggy,0,54.19,54.19,none
1/21/2017 16:00,Foggy,0,54.18,54.18,none
1/21/2017 17:00,Light Rain,0.0262,53.78,53.78,rain
1/21/2017 18:00,Light Rain,0.0463,53.51,53.51,rain
1/21/2017 19:00,Rain,0.124,53.18,53.18,rain
1/21/2017 20:00,Rain,0.1033,53.12,53.12,rain
1/21/2017 21:00,Overcast,0.0108,53.34,53.34,rain
1/21/2017 22:00,Foggy,0.003,53.82,53.82,rain
1/21/2017 23:00,Foggy,0,53.93,53.93,none
1/22/2017 0:00,Foggy,0,53.87,53.87,none
1/22/2017 1:00,Foggy,0.0003,53.69,53.69,rain
1/22/2017 2:00,Overcast,0.001,53.43,53.43,rain
1/22/2017 3:00,Overcast,0.0015,53.08,53.08,rain
1/22/2017 4:00,Overcast,0,52.6,52.6,none
1/22/2017 5:00,Overcast,0,52.37,52.37,none
1/22/2017 6:00,Overcast,0,52.44,52.44,none
1/22/2017 7:00,Overcast,0,52.29,52.29,none
1/22/2017 8:00,Overcast,0,52.3,52.3,none
1/22/2017 9:00,Overcast,0,52.83,52.83,none
1/22/2017 10:00,Overcast,0.0008,53.33,53.33,rain
1/22/2017 11:00,Overcast,0.0006,53.6,53.6,rain
1/22/2017 12:00,Overcast,0,54.29,54.29,none
1/22/2017 13:00,Overcast,0,55.02,55.02,none
1/22/2017 14:00,Overcast,0,55.3,55.3,none
1/22/2017 15:00,Overcast,0,54.95,54.95,none
1/22/2017 16:00,Overcast,0,54.78,54.78,none
1/22/2017 17:00,Overcast,0,54.49,54.49,none
1/22/2017 18:00,Overcast,0,54.03,54.03,none
1/22/2017 19:00,Overcast,0,53.62,53.62,none
1/22/2017 20:00,Overcast,0,53.27,53.27,none
1/22/2017 21:00,Overcast,0.0053,53.25,53.25,rain
1/22/2017 22:00,Light Rain,0.0175,53.13,53.13,rain
1/22/2017 23:00,Light Rain,0.0462,52.89,52.89,rain
1/23/2017 0:00,Light Rain,0.0303,52.5,52.5,rain
1/23/2017 1:00,Light Rain,0.0209,51.99,51.99,rain
1/23/2017 2:00,Light Rain,0.0102,51.62,51.62,rain
1/23/2017 3:00,Overcast,0.0024,51.59,51.59,rain
1/23/2017 4:00,Light Rain,0.0375,51.5,51.5,rain
1/23/2017 5:00,Rain,0.1246,51.47,51.47,rain
1/23/2017 6:00,Rain,0.0658,51.78,51.78,rain
1/23/2017 7:00,Light Rain,0.0231,52.26,52.26,rain
1/23/2017 8:00,Overcast,0.0026,52.51,52.51,rain
1/23/2017 9:00,Overcast,0.0009,52.57,52.57,rain
1/23/2017 10:00,Mostly Cloudy,0,53.49,53.49,none
1/23/2017 11:00,Overcast,0,55.1,55.1,none
1/23/2017 12:00,Mostly Cloudy,0,56.82,56.82,none
1/23/2017 13:00,Mostly Cloudy,0,58.45,58.45,none
1/23/2017 14:00,Mostly Cloudy,0,58.88,58.88,none
1/23/2017 15:00,Mostly Cloudy,0,57.99,57.99,none
1/23/2017 16:00,Mostly Cloudy,0,57.73,57.73,none
1/23/2017 17:00,Mostly Cloudy,0,55.85,55.85,none
1/23/2017 18:00,Overcast,0,51.69,51.69,none
1/23/2017 19:00,Overcast,0,49.08,49.08,none
1/23/2017 20:00,Overcast,0,47.57,47.57,none
1/23/2017 21:00,Overcast,0,46.08,46.08,none
1/23/2017 22:00,Overcast,0,44.66,44.66,none
1/23/2017 23:00,Overcast,0,43.54,43.54,none
1/24/2017 0:00,Overcast,0,42.89,42.89,none
1/24/2017 1:00,Overcast,0,42.45,42.45,none
1/24/2017 2:00,Mostly Cloudy,0,42.43,42.43,none
1/24/2017 3:00,Mostly Cloudy,0,42.26,42.26,none
1/24/2017 4:00,Mostly Cloudy,0,42.15,42.15,none
1/24/2017 5:00,Mostly Cloudy,0,41.97,41.97,none
1/24/2017 6:00,Overcast,0,42.07,42.07,none
1/24/2017 7:00,Mostly Cloudy,0,41.82,41.82,none
1/24/2017 8:00,Clear,0,40.36,40.36,none
1/24/2017 9:00,Partly Cloudy,0,44.11,44.11,none
1/24/2017 10:00,Clear,0,49.71,49.71,none
1/24/2017 11:00,Partly Cloudy,0,54.32,54.32,none
1/24/2017 12:00,Partly Cloudy,0,56.94,56.94,none
1/24/2017 13:00,Partly Cloudy,0,58.57,58.57,none
1/24/2017 14:00,Partly Cloudy,0,60.26,60.26,none
1/24/2017 15:00,Partly Cloudy,0,60.95,60.95,none
1/24/2017 16:00,Partly Cloudy,0,60.23,60.23,none
1/24/2017 17:00,Partly Cloudy,0,58.22,58.22,none
1/24/2017 18:00,Partly Cloudy,0,55.4,55.4,none
1/24/2017 19:00,Clear,0,52.94,52.94,none
1/24/2017 20:00,Clear,0,50.83,50.83,none
1/24/2017 21:00,Clear,0,49.21,49.21,none
1/24/2017 22:00,Clear,0,46.24,46.24,none
1/24/2017 23:00,Clear,0,43.32,43.32,none
1/25/2017 0:00,Clear,0,41,41,none
1/25/2017 1:00,Clear,0,39.19,39.19,none
1/25/2017 2:00,Clear,0,38.23,38.23,none
1/25/2017 3:00,Clear,0,37.82,37.82,none
1/25/2017 4:00,Clear,0,36.97,36.97,none
1/25/2017 5:00,Clear,0,36.17,36.17,none
1/25/2017 6:00,Clear,0,35.75,35.75,none
1/25/2017 7:00,Clear,0,35.81,35.81,none
1/25/2017 8:00,Clear,0,35.18,35.18,none
1/25/2017 9:00,Clear,0,43.32,43.32,none
1/25/2017 10:00,Clear,0,50.66,50.66,none
1/25/2017 11:00,Clear,0,57.24,57.24,none
1/25/2017 12:00,Clear,0,62.23,62.23,none
1/25/2017 13:00,Clear,0,65.74,65.74,none
1/25/2017 14:00,Clear,0,68.45,68.45,none
1/25/2017 15:00,Clear,0,70.56,70.56,none
1/25/2017 16:00,Clear,0,71.15,71.15,none
1/25/2017 17:00,Clear,0,69.09,69.09,none
1/25/2017 18:00,Clear,0,64.86,64.86,none
1/25/2017 19:00,Clear,0,62.02,62.02,none
1/25/2017 20:00,Clear,0,61.19,61.19,none
1/25/2017 21:00,Clear,0,60.53,60.53,none
1/25/2017 22:00,Clear,0,59.33,59.33,none
1/25/2017 23:00,Clear,0,58.08,58.08,none
1/26/2017 0:00,Clear,0,58.13,58.13,none
1/26/2017 1:00,Clear,0,58.31,58.31,none
1/26/2017 2:00,Clear,0,59.38,59.38,none
1/26/2017 3:00,Clear,0,60.07,60.07,none
1/26/2017 4:00,Partly Cloudy,0,60.24,60.24,none
1/26/2017 5:00,Overcast,0,60.11,60.11,none
1/26/2017 6:00,Mostly Cloudy,0,59.92,59.92,none
1/26/2017 7:00,Mostly Cloudy,0.0021,58.84,58.84,rain
1/26/2017 8:00,Overcast,0,60.1,60.1,none
1/26/2017 9:00,Mostly Cloudy,0,61,61,none
1/26/2017 10:00,Overcast,0,61.87,61.87,none
1/26/2017 11:00,Mostly Cloudy,0,64.7,64.7,none
1/26/2017 12:00,Mostly Cloudy,0,66.49,66.49,none
1/26/2017 13:00,Partly Cloudy,0.0013,67.96,67.96,rain
1/26/2017 14:00,Partly Cloudy,0.0011,67.34,67.34,rain
1/26/2017 15:00,Clear,0,64.89,64.89,none
1/26/2017 16:00,Clear,0,62.25,62.25,none
1/26/2017 17:00,Clear,0,59.03,59.03,none
1/26/2017 18:00,Clear,0,55.93,55.93,none
1/26/2017 19:00,Clear,0,53.24,53.24,none
1/26/2017 20:00,Clear,0,50.9,50.9,none
1/26/2017 21:00,Clear,0,48.56,48.56,none
1/26/2017 22:00,Clear,0,46.09,46.09,none
1/26/2017 23:00,Clear,0,43.89,43.89,none
1/27/2017 0:00,Clear,0,41.94,41.94,none
1/27/2017 1:00,Clear,0,40.28,40.28,none
1/27/2017 2:00,Clear,0,38.65,38.65,none
1/27/2017 3:00,Clear,0,37.14,37.14,none
1/27/2017 4:00,Clear,0,35.95,35.95,none
1/27/2017 5:00,Clear,0,35.55,35.55,none
1/27/2017 6:00,Clear,0,34.85,34.85,none
1/27/2017 7:00,Clear,0,34.04,34.04,none
1/27/2017 8:00,Clear,0,34.05,34.05,none
1/27/2017 9:00,Clear,0,38.96,38.96,none
1/27/2017 10:00,Clear,0,43.45,43.45,none
1/27/2017 11:00,Clear,0,45.95,45.95,none
1/27/2017 12:00,Partly Cloudy,0,47.57,47.57,none
1/27/2017 13:00,Mostly Cloudy,0,47.99,47.99,none
1/27/2017 14:00,Mostly Cloudy,0,47.96,47.96,none
1/27/2017 15:00,Mostly Cloudy,0,48.43,48.43,none
1/27/2017 16:00,Mostly Cloudy,0,48.18,48.18,none
1/27/2017 17:00,Mostly Cloudy,0,46.9,46.9,none
1/27/2017 18:00,Mostly Cloudy,0,44.4,44.4,none
1/27/2017 19:00,Mostly Cloudy,0,41.59,41.59,none
1/27/2017 20:00,Clear,0,39.35,39.35,none
1/27/2017 21:00,Clear,0,36.61,36.61,none
1/27/2017 22:00,Clear,0,35.52,35.52,none
1/27/2017 23:00,Clear,0,35.22,35.22,none
1/28/2017 0:00,Clear,0,34.49,34.49,none
1/28/2017 1:00,Clear,0,33.16,33.16,none
1/28/2017 2:00,Partly Cloudy,0,31.67,31.67,none
1/28/2017 3:00,Clear,0,29.53,29.53,none
1/28/2017 4:00,Clear,0,28.56,28.56,none
1/28/2017 5:00,Clear,0,28.57,28.57,none
1/28/2017 6:00,Clear,0,28.35,28.35,none
1/28/2017 7:00,Clear,0,28.43,28.43,none
1/28/2017 8:00,Clear,0,28.96,28.96,none
1/28/2017 9:00,Clear,0,34.12,34.12,none
1/28/2017 10:00,Clear,0,39.31,39.31,none
1/28/2017 11:00,Clear,0,43.86,43.86,none
1/28/2017 12:00,Clear,0,46.63,45.27,none
1/28/2017 13:00,Clear,0,48.36,47.21,none
1/28/2017 14:00,Clear,0,49.93,49.11,none
1/28/2017 15:00,Clear,0,50.64,50.64,none
1/28/2017 16:00,Clear,0,50.69,50.69,none
1/28/2017 17:00,Clear,0,49.17,49.17,none
1/28/2017 18:00,Clear,0,46.24,46.24,none
1/28/2017 19:00,Clear,0,43.12,43.12,none
1/28/2017 20:00,Clear,0,41.15,41.15,none
1/28/2017 21:00,Clear,0,40.34,40.34,none
1/28/2017 22:00,Clear,0,39.78,39.78,none
1/28/2017 23:00,Clear,0,39.46,39.46,none
1/29/2017 0:00,Clear,0,38.69,38.69,none
1/29/2017 1:00,Clear,0,36.83,36.83,none
1/29/2017 2:00,Clear,0,34.87,34.87,none
1/29/2017 3:00,Clear,0,33.32,33.32,none
1/29/2017 4:00,Clear,0,33.1,33.1,none
1/29/2017 5:00,Clear,0,32.25,32.25,none
1/29/2017 6:00,Clear,0,31.07,31.07,none
1/29/2017 7:00,Clear,0,30.1,30.1,none
1/29/2017 8:00,Clear,0,30.08,30.08,none
1/29/2017 9:00,Clear,0,36.34,36.34,none
1/29/2017 10:00,Clear,0,41.35,41.35,none
1/29/2017 11:00,Clear,0,46.13,46.13,none
1/29/2017 12:00,Partly Cloudy,0,49.94,49.94,none
1/29/2017 13:00,Mostly Cloudy,0,51.34,51.34,none
1/29/2017 14:00,Mostly Cloudy,0,50.3,50.3,none
1/29/2017 15:00,Mostly Cloudy,0,50.98,50.98,none
1/29/2017 16:00,Mostly Cloudy,0,50.86,50.86,none
1/29/2017 17:00,Mostly Cloudy,0,49.95,49.95,none
1/29/2017 18:00,Mostly Cloudy,0,47.5,47.5,none
1/29/2017 19:00,Mostly Cloudy,0,46.01,46.01,none
1/29/2017 20:00,Mostly Cloudy,0,45.63,45.63,none
1/29/2017 21:00,Mostly Cloudy,0,43.57,43.57,none
1/29/2017 22:00,Mostly Cloudy,0,42.64,42.64,none
1/29/2017 23:00,Mostly Cloudy,0,43.27,43.27,none
1/30/2017 0:00,Overcast,0,42.74,42.74,none
1/30/2017 1:00,Mostly Cloudy,0,41.86,41.86,none
1/30/2017 2:00,Mostly Cloudy,0,41.28,41.28,none
1/30/2017 3:00,Partly Cloudy,0,38.31,38.31,none
1/30/2017 4:00,Clear,0,35.21,35.21,none
1/30/2017 5:00,Clear,0,32.16,32.16,none
1/30/2017 6:00,Clear,0,29.86,29.86,none
1/30/2017 7:00,Clear,0,30.42,30.42,none
1/30/2017 8:00,Clear,0,31.59,31.59,none
1/30/2017 9:00,Clear,0,35.69,35.69,none
1/30/2017 10:00,Partly Cloudy,0,38.31,36.07,none
1/30/2017 11:00,Partly Cloudy,0,39.31,37.49,none
1/30/2017 12:00,Clear,0,40.51,40.51,none
1/30/2017 13:00,Partly Cloudy,0,41.83,40.2,none
1/30/2017 14:00,Clear,0,43.37,43.37,none
1/30/2017 15:00,Clear,0,44.32,43.21,none
1/30/2017 16:00,Clear,0,44.51,44.51,none
1/30/2017 17:00,Clear,0,43.74,43.74,none
1/30/2017 18:00,Clear,0,41.09,41.09,none
1/30/2017 19:00,Clear,0,37.12,37.12,none
1/30/2017 20:00,Clear,0,34.16,34.16,none
1/30/2017 21:00,Clear,0,31.31,31.31,none
1/30/2017 22:00,Clear,0,30,30,none
1/30/2017 23:00,Clear,0,28.86,28.86,none
1/31/2017 0:00,Clear,0,28.87,28.87,none
1/31/2017 1:00,Clear,0,28.52,28.52,none
1/31/2017 2:00,Clear,0,28.32,28.32,none
1/31/2017 3:00,Clear,0,29.27,29.27,none
1/31/2017 4:00,Clear,0,29.32,29.32,none
1/31/2017 5:00,Clear,0,30.28,30.28,none
1/31/2017 6:00,Clear,0,32.18,32.18,none
1/31/2017 7:00,Clear,0,32.87,32.87,none
1/31/2017 8:00,Clear,0,35.71,35.71,none
1/31/2017 9:00,Clear,0,41.57,41.57,none
1/31/2017 10:00,Clear,0,48.35,47.36,none
1/31/2017 11:00,Clear,0,55.17,55.17,none
1/31/2017 12:00,Clear,0,59.86,59.86,none
1/31/2017 13:00,Clear,0,63.28,63.28,none
1/31/2017 14:00,Clear,0,64.23,64.23,none
1/31/2017 15:00,Clear,0,64.72,64.72,none
1/31/2017 16:00,Clear,0,65.4,65.4,none
1/31/2017 17:00,Clear,0,65.35,65.35,none
1/31/2017 18:00,Clear,0,63.05,63.05,none
1/31/2017 19:00,Clear,0,60.12,60.12,none
1/31/2017 20:00,Clear,0,59.39,59.39,none
1/31/2017 21:00,Clear,0,57.56,57.56,none
1/31/2017 22:00,Clear,0,56.14,56.14,none
1/31/2017 23:00,Clear,0,53.2,53.2,none
2/1/2017 0:00,Clear,0,48.96,48.96,none
2/1/2017 1:00,Clear,0,46.18,46.18,none
2/1/2017 2:00,Clear,0,45.15,45.15,none
2/1/2017 3:00,Clear,0,42.91,42.91,none
2/1/2017 4:00,Clear,0,42.06,42.06,none
2/1/2017 5:00,Clear,0,41.51,41.51,none
2/1/2017 6:00,Clear,0,40.8,40.8,none
2/1/2017 7:00,Clear,0,40.41,40.41,none
2/1/2017 8:00,Clear,0,41.73,41.73,none
2/1/2017 9:00,Clear,0,45.67,45.67,none
2/1/2017 10:00,Clear,0,50.22,50.22,none
2/1/2017 11:00,Clear,0,54.03,54.03,none
2/1/2017 12:00,Clear,0,58,58,none
2/1/2017 13:00,Clear,0,61.01,61.01,none
2/1/2017 14:00,Clear,0,64.57,64.57,none
2/1/2017 15:00,Clear,0,66.96,66.96,none
2/1/2017 16:00,Clear,0,68.55,68.55,none
2/1/2017 17:00,Clear,0,65.45,65.45,none
2/1/2017 18:00,Clear,0,59.76,59.76,none
2/1/2017 19:00,Clear,0,55.59,55.59,none
2/1/2017 20:00,Partly Cloudy,0,53.39,53.39,none
2/1/2017 21:00,Mostly Cloudy,0,51.76,51.76,none
2/1/2017 22:00,Mostly Cloudy,0,49.16,49.16,none
2/1/2017 23:00,Partly Cloudy,0,46.28,46.28,none
2/2/2017 0:00,Mostly Cloudy,0,44.72,44.72,none
2/2/2017 1:00,Partly Cloudy,0,43.44,43.44,none
2/2/2017 2:00,Clear,0,41.71,41.71,none
2/2/2017 3:00,Partly Cloudy,0,40.67,40.67,none
2/2/2017 4:00,Mostly Cloudy,0,40.18,40.18,none
2/2/2017 5:00,Clear,0,39.06,39.06,none
2/2/2017 6:00,Clear,0,37.96,37.96,none
2/2/2017 7:00,Partly Cloudy,0,37.36,37.36,none
2/2/2017 8:00,Mostly Cloudy,0,39.91,39.91,none
2/2/2017 9:00,Mostly Cloudy,0,43.96,43.96,none
2/2/2017 10:00,Mostly Cloudy,0,52.33,52.33,none
2/2/2017 11:00,Partly Cloudy,0,57.38,57.38,none
2/2/2017 12:00,Partly Cloudy,0,58.79,58.79,none
2/2/2017 13:00,Mostly Cloudy,0,59.57,59.57,none
2/2/2017 14:00,Partly Cloudy,0,59.31,59.31,none
2/2/2017 15:00,Mostly Cloudy,0,59.28,59.28,none
2/2/2017 16:00,Overcast,0,59.11,59.11,none
2/2/2017 17:00,Overcast,0,57.8,57.8,none
2/2/2017 18:00,Mostly Cloudy,0,54.46,54.46,none
2/2/2017 19:00,Mostly Cloudy,0,52.37,52.37,none
2/2/2017 20:00,Mostly Cloudy,0,50.68,50.68,none
2/2/2017 21:00,Mostly Cloudy,0,49.58,49.58,none
2/2/2017 22:00,Overcast,0,49.79,49.79,none
2/2/2017 23:00,Overcast,0,50.13,50.13,none
2/3/2017 0:00,Overcast,0,49.32,49.32,none
1/12/2018 0:00,Light Rain,0.0381,64.2,64.78,rain
1/12/2018 1:00,Rain,0.0552,64.51,65.15,rain
1/12/2018 2:00,Light Rain,0.0184,65.03,65.72,rain
1/12/2018 3:00,Overcast,0.0066,65.43,66.19,rain
1/12/2018 4:00,Overcast,0.0026,65.76,66.5,rain
1/12/2018 5:00,Overcast,0.0003,65.63,66.37,rain
1/12/2018 6:00,Mostly Cloudy,0,65.66,66.38,none
1/12/2018 7:00,Overcast,0,65.89,66.64,none
1/12/2018 8:00,Overcast,0,65.83,66.56,none
1/12/2018 9:00,Overcast,0.0003,66.33,67.1,rain
1/12/2018 10:00,Overcast,0.0018,66.91,67.75,rain
1/12/2018 11:00,Overcast,0.0016,67.97,68.86,rain
1/12/2018 12:00,Overcast,0,69.17,69.98,none
1/12/2018 13:00,Mostly Cloudy,0,69.71,70.41,none
1/12/2018 14:00,Mostly Cloudy,0.0004,70.06,70.67,rain
1/12/2018 15:00,Mostly Cloudy,0,69.67,70.31,none
1/12/2018 16:00,Overcast,0.0004,68.83,69.44,rain
1/12/2018 17:00,Light Rain,0.0347,66.93,67.54,rain
1/12/2018 18:00,Light Rain,0.0301,65.61,66.25,rain
1/12/2018 19:00,Mostly Cloudy,0,65.33,65.94,none
1/12/2018 20:00,Overcast,0.0093,65.24,65.82,rain
1/12/2018 21:00,Rain,0.1764,58.58,58.58,rain
1/12/2018 22:00,Rain,0.1607,56.9,56.9,rain
1/12/2018 23:00,Overcast,0.0086,56.38,56.38,rain
1/13/2018 0:00,Mostly Cloudy,0.0009,56.1,56.1,rain
1/13/2018 1:00,Mostly Cloudy,0,55.68,55.68,none
1/13/2018 2:00,Overcast,0,55.82,55.82,none
1/13/2018 3:00,Overcast,0,55.62,55.62,none
1/13/2018 4:00,Overcast,0,54.99,54.99,none
1/13/2018 5:00,Mostly Cloudy,0,53.44,53.44,none
1/13/2018 6:00,Overcast,0,50.77,50.77,none
1/13/2018 7:00,Overcast,0,48.29,48.29,none
1/13/2018 8:00,Overcast,0,45.8,44.9,none
1/13/2018 9:00,Overcast,0,43.79,42.31,none
1/13/2018 10:00,Overcast,0,42.46,40.91,none
1/13/2018 11:00,Partly Cloudy,0,42.29,40.05,none
1/13/2018 12:00,Clear,0,43.18,41.08,none
1/13/2018 13:00,Partly Cloudy,0,44.04,42.27,none
1/13/2018 14:00,Clear,0,44.61,43.24,none
1/13/2018 15:00,Partly Cloudy,0,43.98,42.86,none
1/13/2018 16:00,Mostly Cloudy,0,42.72,40.92,none
1/13/2018 17:00,Clear,0,40.44,40.44,none
1/13/2018 18:00,Clear,0,37.79,37.79,none
1/13/2018 19:00,Partly Cloudy,0,36.59,36.59,none
1/13/2018 20:00,Mostly Cloudy,0,35.63,33.36,none
1/13/2018 21:00,Mostly Cloudy,0,33.92,31.39,none
1/13/2018 22:00,Mostly Cloudy,0,32.3,32.3,none
1/13/2018 23:00,Overcast,0,30.89,30.89,none
1/14/2018 0:00,Mostly Cloudy,0,29.25,29.25,none
1/14/2018 1:00,Partly Cloudy,0,27.93,27.93,none
1/14/2018 2:00,Partly Cloudy,0,26.81,26.81,none
1/14/2018 3:00,Partly Cloudy,0,25.92,25.92,none
1/14/2018 4:00,Clear,0,25.09,25.09,none
1/14/2018 5:00,Clear,0,24.19,24.19,none
1/14/2018 6:00,Clear,0,23.36,23.36,none
1/14/2018 7:00,Clear,0,22.72,22.72,none
1/14/2018 8:00,Clear,0,22.2,22.2,none
1/14/2018 9:00,Clear,0,23.63,23.63,none
1/14/2018 10:00,Clear,0,25.8,25.8,none
1/14/2018 11:00,Clear,0,28.21,28.21,none
1/14/2018 12:00,Clear,0,30.22,30.22,none
1/14/2018 13:00,Clear,0,31.53,31.53,none
1/14/2018 14:00,Clear,0,33.1,33.1,none
1/14/2018 15:00,Clear,0,33.29,33.29,none
1/14/2018 16:00,Clear,0,32.97,32.97,none
1/14/2018 17:00,Clear,0,31.43,31.43,none
1/14/2018 18:00,Clear,0,28.78,28.78,none
1/14/2018 19:00,Clear,0,27.12,27.12,none
1/14/2018 20:00,Clear,0,25.75,25.75,none
1/14/2018 21:00,Clear,0,24.82,24.82,none
1/14/2018 22:00,Clear,0,24.37,24.37,none
1/14/2018 23:00,Clear,0,23.4,23.4,none
1/15/2018 0:00,Clear,0,22.37,22.37,none
1/15/2018 1:00,Clear,0,21.26,21.26,none
1/15/2018 2:00,Clear,0,20.34,20.34,none
1/15/2018 3:00,Clear,0,19.52,19.52,none
1/15/2018 4:00,Clear,0,18.7,18.7,none
1/15/2018 5:00,Clear,0,18.12,18.12,none
1/15/2018 6:00,Clear,0,17.74,17.74,none
1/15/2018 7:00,Clear,0,17.45,17.45,none
1/15/2018 8:00,Clear,0,17.62,17.62,none
1/15/2018 9:00,Clear,0,20.16,20.16,none
1/15/2018 10:00,Clear,0,24.27,24.27,none
1/15/2018 11:00,Clear,0,27.99,27.99,none
1/15/2018 12:00,Clear,0,31.8,31.8,none
1/15/2018 13:00,Clear,0,34.96,34.96,none
1/15/2018 14:00,Clear,0,37.26,37.26,none
1/15/2018 15:00,Clear,0,38.72,38.72,none
1/15/2018 16:00,Clear,0,38.75,38.75,none
1/15/2018 17:00,Clear,0,37.1,37.1,none
1/15/2018 18:00,Clear,0,32.65,32.65,none
1/15/2018 19:00,Clear,0,29.34,29.34,none
1/15/2018 20:00,Clear,0,27.25,27.25,none
1/15/2018 21:00,Clear,0,26.22,26.22,none
1/15/2018 22:00,Clear,0,25.13,25.13,none
1/15/2018 23:00,Clear,0,24.2,24.2,none
1/16/2018 0:00,Clear,0,23.22,23.22,none
1/16/2018 1:00,Clear,0,22.4,22.4,none
1/16/2018 2:00,Clear,0,21.83,21.83,none
1/16/2018 3:00,Clear,0,21.25,21.25,none
1/16/2018 4:00,Clear,0,20.76,20.76,none
1/16/2018 5:00,Clear,0,20.41,20.41,none
1/16/2018 6:00,Clear,0,19.92,19.92,none
1/16/2018 7:00,Clear,0,20.01,20.01,none
1/16/2018 8:00,Clear,0,20.27,20.27,none
1/16/2018 9:00,Clear,0,25.99,25.99,none
1/16/2018 10:00,Clear,0,33.96,33.96,none
1/16/2018 11:00,Clear,0,38.72,38.72,none
1/16/2018 12:00,Clear,0,42.5,42.5,none
1/16/2018 13:00,Clear,0,44.98,44.98,none
1/16/2018 14:00,Clear,0,46.49,46.49,none
1/16/2018 15:00,Clear,0,47.07,47.07,none
1/16/2018 16:00,Clear,0,46.89,46.89,none
1/16/2018 17:00,Clear,0,44.97,44.97,none
1/16/2018 18:00,Clear,0,40.82,40.82,none
1/16/2018 19:00,Clear,0,37.82,37.82,none
1/16/2018 20:00,Clear,0,35.84,35.84,none
1/16/2018 21:00,Partly Cloudy,0,34.84,34.84,none
1/16/2018 22:00,Overcast,0,35.36,35.36,none
1/16/2018 23:00,Overcast,0,35.65,35.65,none
1/17/2018 0:00,Overcast,0,35.48,35.48,none
1/17/2018 1:00,Mostly Cloudy,0,35.11,35.11,none
1/17/2018 2:00,Mostly Cloudy,0,35.19,35.19,none
1/17/2018 3:00,Overcast,0,35.36,35.36,none
1/17/2018 4:00,Overcast,0,35.56,35.56,none
1/17/2018 5:00,Overcast,0,35.19,35.19,none
1/17/2018 6:00,Overcast,0.0036,35.22,35.22,sleet
1/17/2018 7:00,Overcast,0.0009,35.04,35.04,sleet
1/17/2018 8:00,Overcast,0.0018,34.36,34.36,sleet
1/17/2018 9:00,Foggy,0.0005,33.46,33.46,snow
1/17/2018 10:00,Foggy,0.0004,32.68,32.68,snow
1/17/2018 11:00,Foggy,0.0009,32.56,32.56,snow
1/17/2018 12:00,Foggy,0.0017,32.52,32.52,snow
1/17/2018 13:00,Foggy,0.0012,32.48,32.48,snow
1/17/2018 14:00,Foggy,0.0017,32.36,32.36,snow
1/17/2018 15:00,Foggy,0.0012,32.21,32.21,snow
1/17/2018 16:00,Foggy,0.0007,31.34,31.34,snow
