Year,DateTime,DayNum,HourNum,Weather,Precipitation,Temperature,ApparentTemperature,PrecipitationType,MinutesInTent,NumChecks
2017,01/19/2017 16:00,8,16,Clear,0,61.45,61.45,none,60,1
2017,01/19/2017 17:00,8,17,Clear,0,57.54,57.54,none,60,0
2017,01/19/2017 18:00,8,18,Clear,0,52.68,52.68,none,60,0
2017,01/19/2017 19:00,8,19,Clear,0,49.78,49.78,none,60,0
2017,01/19/2017 20:00,8,20,Clear,0,47.43,47.43,none,60,0
2017,01/19/2017 21:00,8,21,Clear,0,45.76,45.76,none,60,0
2017,01/19/2017 22:00,8,22,Clear,0,44.22,44.22,none,60,0
2017,01/19/2017 23:00,8,23,Clear,0,43.29,43.29,none,45,0
2017,01/20/2017 00:00,9,0,Clear,0,43.58,43.58,none,60,0
2017,01/20/2017 01:00,9,1,Clear,0,43.53,43.53,none,60,0
2017,01/20/2017 02:00,9,2,Partly Cloudy,0,44.65,44.65,none,60,0
2017,01/20/2017 03:00,9,3,Partly Cloudy,0,45.1,45.1,none,60,0
2017,01/20/2017 04:00,9,4,Partly Cloudy,0,45.17,45.17,none,60,0
2017,01/20/2017 05:00,9,5,Partly Cloudy,0,45.44,45.44,none,60,0
2017,01/20/2017 06:00,9,6,Partly Cloudy,0,45.39,45.39,none,60,1
2017,01/20/2017 07:00,9,7,Mostly Cloudy,0,46.61,46.61,none,30,0
2017,01/20/2017 08:00,9,8,Overcast,0.0013,47.78,47.78,rain,60,0
2017,01/20/2017 09:00,9,9,Light Rain,0.0359,47.87,47.87,rain,60,0
2017,01/20/2017 10:00,9,10,Rain,0.0568,48.97,48.97,rain,60,0
2017,01/20/2017 11:00,9,11,Light Rain,0.0188,50.17,50.17,rain,60,0
2017,01/20/2017 12:00,9,12,Overcast,0.0008,51.59,51.59,rain,60,1
2017,01/20/2017 13:00,9,13,Overcast,0,53.39,53.39,none,15,0
2017,01/20/2017 14:00,9,14,Overcast,0,54.88,54.88,none,60,0
2017,01/20/2017 15:00,9,15,Overcast,0,56.55,56.55,none,60,0
2017,01/20/2017 16:00,9,16,Overcast,0,57.71,57.71,none,60,0
2017,01/20/2017 17:00,9,17,Overcast,0,57.38,57.38,none,60,0
2017,01/20/2017 18:00,9,18,Mostly Cloudy,0,55.9,55.9,none,60,0
2017,01/20/2017 19:00,9,19,Mostly Cloudy,0,54.04,54.04,none,60,0
2017,01/20/2017 20:00,9,20,Mostly Cloudy,0,52.21,52.21,none,60,0
2017,01/20/2017 21:00,9,21,Mostly Cloudy,0,51.29,51.29,none,60,0
2017,01/20/2017 22:00,9,22,Overcast,0,51.45,51.45,none,60,0
2017,01/20/2017 23:00,9,23,Overcast,0,51.91,51.91,none,60,0
2017,01/21/2017 00:00,10,0,Foggy,0,52.18,52.18,none,60,0
2017,01/21/2017 01:00,10,1,Foggy,0,52.28,52.28,none,60,0
2017,01/21/2017 02:00,10,2,Foggy,0,52.23,52.23,none,60,0
2017,01/21/2017 03:00,10,3,Foggy,0,52.04,52.04,none,60,1
2017,01/21/2017 04:00,10,4,Foggy,0,51.87,51.87,none,60,0
2017,01/21/2017 05:00,10,5,Foggy,0,51.61,51.61,none,60,0
2017,01/21/2017 06:00,10,6,Foggy,0,51.47,51.47,none,60,0
2017,01/21/2017 07:00,10,7,Foggy,0,51.29,51.29,none,60,0
2017,01/21/2017 08:00,10,8,Foggy,0,51.29,51.29,none,60,0
2017,01/21/2017 09:00,10,9,Foggy,0,51.63,51.63,none,60,0
2017,01/21/2017 10:00,10,10,Foggy,0,51.99,51.99,none,60,0
2017,01/21/2017 11:00,10,11,Foggy,0,52.6,52.6,none,60,0
2017,01/21/2017 12:00,10,12,Foggy,0,53.04,53.04,none,60,1
2017,01/21/2017 13:00,10,13,Overcast,0,53.64,53.64,none,60,0
2017,01/21/2017 14:00,10,14,Foggy,0,53.88,53.88,none,60,0
2017,01/21/2017 15:00,10,15,Foggy,0,54.19,54.19,none,60,0
2017,01/21/2017 16:00,10,16,Foggy,0,54.18,54.18,none,60,0
2017,01/21/2017 17:00,10,17,Light Rain,0.0262,53.78,53.78,rain,60,1
2017,01/21/2017 18:00,10,18,Light Rain,0.0463,53.51,53.51,rain,60,0
2017,01/21/2017 19:00,10,19,Rain,0.124,53.18,53.18,rain,60,0
2017,01/21/2017 20:00,10,20,Rain,0.1033,53.12,53.12,rain,60,0
2017,01/21/2017 21:00,10,21,Overcast,0.0108,53.34,53.34,rain,60,0
2017,01/21/2017 22:00,10,22,Foggy,0.003,53.82,53.82,rain,60,0
2017,01/21/2017 23:00,10,23,Foggy,0,53.93,53.93,none,60,0
2017,01/22/2017 00:00,11,0,Foggy,0,53.87,53.87,none,60,0
2017,01/22/2017 01:00,11,1,Foggy,0.0003,53.69,53.69,rain,60,0
2017,01/22/2017 02:00,11,2,Overcast,0.001,53.43,53.43,rain,60,0
2017,01/22/2017 03:00,11,3,Overcast,0.0015,53.08,53.08,rain,60,0
2017,01/22/2017 04:00,11,4,Overcast,0,52.6,52.6,none,60,0
2017,01/22/2017 05:00,11,5,Overcast,0,52.37,52.37,none,60,0
2017,01/22/2017 06:00,11,6,Overcast,0,52.44,52.44,none,60,0
2017,01/22/2017 07:00,11,7,Overcast,0,52.29,52.29,none,60,0
2017,01/22/2017 08:00,11,8,Overcast,0,52.3,52.3,none,60,0
2017,01/22/2017 09:00,11,9,Overcast,0,52.83,52.83,none,60,0
2017,01/22/2017 10:00,11,10,Overcast,0.0008,53.33,53.33,rain,60,0
2017,01/22/2017 11:00,11,11,Overcast,0.0006,53.6,53.6,rain,60,0
2017,01/22/2017 12:00,11,12,Overcast,0,54.29,54.29,none,60,0
2017,01/22/2017 13:00,11,13,Overcast,0,55.02,55.02,none,60,1
2017,01/22/2017 14:00,11,14,Overcast,0,55.3,55.3,none,60,0
2017,01/22/2017 15:00,11,15,Overcast,0,54.95,54.95,none,60,0
2017,01/22/2017 16:00,11,16,Overcast,0,54.78,54.78,none,60,0
2017,01/22/2017 17:00,11,17,Overcast,0,54.49,54.49,none,60,0
2017,01/22/2017 18:00,11,18,Overcast,0,54.03,54.03,none,60,0
2017,01/22/2017 19:00,11,19,Overcast,0,53.62,53.62,none,60,0
2017,01/22/2017 20:00,11,20,Overcast,0,53.27,53.27,none,60,0
2017,01/22/2017 21:00,11,21,Overcast,0.0053,53.25,53.25,rain,60,0
2017,01/22/2017 22:00,11,22,Light Rain,0.0175,53.13,53.13,rain,60,0
2017,01/22/2017 23:00,11,23,Light Rain,0.0462,52.89,52.89,rain,60,1
2017,01/23/2017 00:00,12,0,Light Rain,0.0303,52.5,52.5,rain,45,1
2017,01/23/2017 01:00,12,1,Light Rain,0.0209,51.99,51.99,rain,60,0
2017,01/23/2017 02:00,12,2,Light Rain,0.0102,51.62,51.62,rain,60,0
2017,01/23/2017 03:00,12,3,Overcast,0.0024,51.59,51.59,rain,60,0
2017,01/23/2017 04:00,12,4,Light Rain,0.0375,51.5,51.5,rain,60,0
2017,01/23/2017 05:00,12,5,Rain,0.1246,51.47,51.47,rain,60,0
2017,01/23/2017 06:00,12,6,Rain,0.0658,51.78,51.78,rain,60,0
2017,01/23/2017 07:00,12,7,Light Rain,0.0231,52.26,52.26,rain,60,0
2017,01/23/2017 08:00,12,8,Overcast,0.0026,52.51,52.51,rain,60,0
2017,01/23/2017 09:00,12,9,Overcast,0.0009,52.57,52.57,rain,60,0
2017,01/23/2017 10:00,12,10,Mostly Cloudy,0,53.49,53.49,none,60,0
2017,01/23/2017 11:00,12,11,Overcast,0,55.1,55.1,none,60,0
2017,01/23/2017 12:00,12,12,Mostly Cloudy,0,56.82,56.82,none,60,0
2017,01/23/2017 13:00,12,13,Mostly Cloudy,0,58.45,58.45,none,60,1
2017,01/23/2017 14:00,12,14,Mostly Cloudy,0,58.88,58.88,none,15,0
2017,01/23/2017 15:00,12,15,Mostly Cloudy,0,57.99,57.99,none,60,0
2017,01/23/2017 16:00,12,16,Mostly Cloudy,0,57.73,57.73,none,60,0
2017,01/23/2017 17:00,12,17,Mostly Cloudy,0,55.85,55.85,none,60,1
2017,01/23/2017 18:00,12,18,Overcast,0,51.69,51.69,none,60,0
2017,01/23/2017 19:00,12,19,Overcast,0,49.08,49.08,none,60,0
2017,01/23/2017 20:00,12,20,Overcast,0,47.57,47.57,none,60,0
2017,01/23/2017 21:00,12,21,Overcast,0,46.08,46.08,none,60,0
2017,01/23/2017 22:00,12,22,Overcast,0,44.66,44.66,none,60,0
2017,01/23/2017 23:00,12,23,Overcast,0,43.54,43.54,none,60,1
2017,01/24/2017 00:00,13,0,Overcast,0,42.89,42.89,none,15,0
2017,01/24/2017 01:00,13,1,Overcast,0,42.45,42.45,none,60,0
2017,01/24/2017 02:00,13,2,Mostly Cloudy,0,42.43,42.43,none,60,0
2017,01/24/2017 03:00,13,3,Mostly Cloudy,0,42.26,42.26,none,60,0
2017,01/24/2017 04:00,13,4,Mostly Cloudy,0,42.15,42.15,none,60,1
2017,01/24/2017 05:00,13,5,Mostly Cloudy,0,41.97,41.97,none,30,0
2017,01/24/2017 06:00,13,6,Overcast,0,42.07,42.07,none,60,0
2017,01/24/2017 07:00,13,7,Mostly Cloudy,0,41.82,41.82,none,60,0
2017,01/24/2017 08:00,13,8,Clear,0,40.36,40.36,none,60,0
2017,01/24/2017 09:00,13,9,Partly Cloudy,0,44.11,44.11,none,60,0
2017,01/24/2017 10:00,13,10,Clear,0,49.71,49.71,none,60,0
2017,01/24/2017 11:00,13,11,Partly Cloudy,0,54.32,54.32,none,60,1
2017,01/24/2017 12:00,13,12,Partly Cloudy,0,56.94,56.94,none,15,0
2017,01/24/2017 13:00,13,13,Partly Cloudy,0,58.57,58.57,none,60,0
2017,01/24/2017 14:00,13,14,Partly Cloudy,0,60.26,60.26,none,60,1
2017,01/24/2017 15:00,13,15,Partly Cloudy,0,60.95,60.95,none,60,0
2017,01/24/2017 16:00,13,16,Partly Cloudy,0,60.23,60.23,none,60,0
2017,01/24/2017 17:00,13,17,Partly Cloudy,0,58.22,58.22,none,60,0
2017,01/24/2017 18:00,13,18,Partly Cloudy,0,55.4,55.4,none,60,1
2017,01/24/2017 19:00,13,19,Clear,0,52.94,52.94,none,15,0
2017,01/24/2017 20:00,13,20,Clear,0,50.83,50.83,none,60,0
2017,01/24/2017 21:00,13,21,Clear,0,49.21,49.21,none,60,0
2017,01/24/2017 22:00,13,22,Clear,0,46.24,46.24,none,60,0
2017,01/24/2017 23:00,13,23,Clear,0,43.32,43.32,none,60,1
2017,01/25/2017 00:00,14,0,Clear,0,41,41,none,15,1
2017,01/25/2017 01:00,14,1,Clear,0,39.19,39.19,none,60,0
2017,01/25/2017 02:00,14,2,Clear,0,38.23,38.23,none,60,0
2017,01/25/2017 03:00,14,3,Clear,0,37.82,37.82,none,60,0
2017,01/25/2017 04:00,14,4,Clear,0,36.97,36.97,none,60,0
2017,01/25/2017 05:00,14,5,Clear,0,36.17,36.17,none,60,0
2017,01/25/2017 06:00,14,6,Clear,0,35.75,35.75,none,60,0
2017,01/25/2017 07:00,14,7,Clear,0,35.81,35.81,none,60,0
2017,01/25/2017 08:00,14,8,Clear,0,35.18,35.18,none,60,0
2017,01/25/2017 09:00,14,9,Clear,0,43.32,43.32,none,60,0
2017,01/25/2017 10:00,14,10,Clear,0,50.66,50.66,none,60,0
2017,01/25/2017 11:00,14,11,Clear,0,57.24,57.24,none,60,1
2017,01/25/2017 12:00,14,12,Clear,0,62.23,62.23,none,60,0
2017,01/25/2017 13:00,14,13,Clear,0,65.74,65.74,none,60,0
2017,01/25/2017 14:00,14,14,Clear,0,68.45,68.45,none,60,0
2017,01/25/2017 15:00,14,15,Clear,0,70.56,70.56,none,60,0
2017,01/25/2017 16:00,14,16,Clear,0,71.15,71.15,none,60,0
2017,01/25/2017 17:00,14,17,Clear,0,69.09,69.09,none,60,1
2017,01/25/2017 18:00,14,18,Clear,0,64.86,64.86,none,60,0
2017,01/25/2017 19:00,14,19,Clear,0,62.02,62.02,none,60,0
2017,01/25/2017 20:00,14,20,Clear,0,61.19,61.19,none,60,0
2017,01/25/2017 21:00,14,21,Clear,0,60.53,60.53,none,60,0
2017,01/25/2017 22:00,14,22,Clear,0,59.33,59.33,none,60,0
2017,01/25/2017 23:00,14,23,Clear,0,58.08,58.08,none,60,0
2017,01/26/2017 00:00,15,0,Clear,0,58.13,58.13,none,60,0
2017,01/26/2017 01:00,15,1,Clear,0,58.31,58.31,none,60,0
2017,01/26/2017 02:00,15,2,Clear,0,59.38,59.38,none,60,0
2017,01/26/2017 03:00,15,3,Clear,0,60.07,60.07,none,60,1
2017,01/26/2017 04:00,15,4,Partly Cloudy,0,60.24,60.24,none,60,0
2017,01/26/2017 05:00,15,5,Overcast,0,60.11,60.11,none,60,0
2017,01/26/2017 06:00,15,6,Mostly Cloudy,0,59.92,59.92,none,60,0
2017,01/26/2017 07:00,15,7,Mostly Cloudy,0.0021,58.84,58.84,rain,60,0
2017,01/26/2017 08:00,15,8,Overcast,0,60.1,60.1,none,60,0
2017,01/26/2017 09:00,15,9,Mostly Cloudy,0,61,61,none,60,0
2017,01/26/2017 10:00,15,10,Overcast,0,61.87,61.87,none,60,0
2017,01/26/2017 11:00,15,11,Mostly Cloudy,0,64.7,64.7,none,60,0
2017,01/26/2017 12:00,15,12,Mostly Cloudy,0,66.49,66.49,none,60,0
2017,01/26/2017 13:00,15,13,Partly Cloudy,0.0013,67.96,67.96,rain,60,0
2017,01/26/2017 14:00,15,14,Partly Cloudy,0.0011,67.34,67.34,rain,60,1
2017,01/26/2017 15:00,15,15,Clear,0,64.89,64.89,none,60,0
2017,01/26/2017 16:00,15,16,Clear,0,62.25,62.25,none,60,0
2017,01/26/2017 17:00,15,17,Clear,0,59.03,59.03,none,60,1
2017,01/26/2017 18:00,15,18,Clear,0,55.93,55.93,none,60,0
2017,01/26/2017 19:00,15,19,Clear,0,53.24,53.24,none,60,0
2017,01/26/2017 20:00,15,20,Clear,0,50.9,50.9,none,60,0
2017,01/26/2017 21:00,15,21,Clear,0,48.56,48.56,none,60,0
2017,01/26/2017 22:00,15,22,Clear,0,46.09,46.09,none,60,0
2017,01/26/2017 23:00,15,23,Clear,0,43.89,43.89,none,60,0
2017,01/27/2017 00:00,16,0,Clear,0,41.94,41.94,none,60,0
2017,01/27/2017 01:00,16,1,Clear,0,40.28,40.28,none,60,0
2017,01/27/2017 02:00,16,2,Clear,0,38.65,38.65,none,60,1
2017,01/27/2017 03:00,16,3,Clear,0,37.14,37.14,none,15,0
2017,01/27/2017 04:00,16,4,Clear,0,35.95,35.95,none,60,0
2017,01/27/2017 05:00,16,5,Clear,0,35.55,35.55,none,60,0
2017,01/27/2017 06:00,16,6,Clear,0,34.85,34.85,none,60,0
2017,01/27/2017 07:00,16,7,Clear,0,34.04,34.04,none,60,1
2017,01/27/2017 08:00,16,8,Clear,0,34.05,34.05,none,60,0
2017,01/27/2017 09:00,16,9,Clear,0,38.96,38.96,none,60,0
2017,01/27/2017 10:00,16,10,Clear,0,43.45,43.45,none,60,0
2017,01/27/2017 11:00,16,11,Clear,0,45.95,45.95,none,60,0
2017,01/27/2017 12:00,16,12,Partly Cloudy,0,47.57,47.57,none,60,0
2017,01/27/2017 13:00,16,13,Mostly Cloudy,0,47.99,47.99,none,60,0
2017,01/27/2017 14:00,16,14,Mostly Cloudy,0,47.96,47.96,none,60,0
2017,01/27/2017 15:00,16,15,Mostly Cloudy,0,48.43,48.43,none,60,0
2017,01/27/2017 16:00,16,16,Mostly Cloudy,0,48.18,48.18,none,60,0
2017,01/27/2017 17:00,16,17,Mostly Cloudy,0,46.9,46.9,none,60,1
2017,01/27/2017 18:00,16,18,Mostly Cloudy,0,44.4,44.4,none,15,0
2017,01/27/2017 19:00,16,19,Mostly Cloudy,0,41.59,41.59,none,60,0
2017,01/27/2017 20:00,16,20,Clear,0,39.35,39.35,none,60,0
2017,01/27/2017 21:00,16,21,Clear,0,36.61,36.61,none,60,0
2017,01/27/2017 22:00,16,22,Clear,0,35.52,35.52,none,60,0
2017,01/27/2017 23:00,16,23,Clear,0,35.22,35.22,none,60,0
2017,01/28/2017 00:00,17,0,Clear,0,34.49,34.49,none,60,0
2017,01/28/2017 01:00,17,1,Clear,0,33.16,33.16,none,60,0
2017,01/28/2017 02:00,17,2,Partly Cloudy,0,31.67,31.67,none,60,0
2017,01/28/2017 03:00,17,3,Clear,0,29.53,29.53,none,60,1
2017,01/28/2017 04:00,17,4,Clear,0,28.56,28.56,none,60,1
2017,01/28/2017 05:00,17,5,Clear,0,28.57,28.57,none,40,1
2017,01/28/2017 06:00,17,6,Clear,0,28.35,28.35,none,60,0
2017,01/28/2017 07:00,17,7,Clear,0,28.43,28.43,none,60,0
2017,01/28/2017 08:00,17,8,Clear,0,28.96,28.96,none,60,0
2017,01/28/2017 09:00,17,9,Clear,0,34.12,34.12,none,60,0
2017,01/28/2017 10:00,17,10,Clear,0,39.31,39.31,none,60,0
2017,01/28/2017 11:00,17,11,Clear,0,43.86,43.86,none,60,0
2017,01/28/2017 12:00,17,12,Clear,0,46.63,45.27,none,60,0
2017,01/28/2017 13:00,17,13,Clear,0,48.36,47.21,none,60,1
2017,01/28/2017 14:00,17,14,Clear,0,49.93,49.11,none,60,0
2017,01/28/2017 15:00,17,15,Clear,0,50.64,50.64,none,60,0
2017,01/28/2017 16:00,17,16,Clear,0,50.69,50.69,none,60,0
2017,01/28/2017 17:00,17,17,Clear,0,49.17,49.17,none,60,0
2017,01/28/2017 18:00,17,18,Clear,0,46.24,46.24,none,60,0
2017,01/28/2017 19:00,17,19,Clear,0,43.12,43.12,none,60,0
2017,01/28/2017 20:00,17,20,Clear,0,41.15,41.15,none,60,0
2017,01/28/2017 21:00,17,21,Clear,0,40.34,40.34,none,60,0
2017,01/28/2017 22:00,17,22,Clear,0,39.78,39.78,none,60,0
2017,01/28/2017 23:00,17,23,Clear,0,39.46,39.46,none,60,0
2017,01/29/2017 00:00,18,0,Clear,0,38.69,38.69,none,60,1
2017,01/29/2017 01:00,18,1,Clear,0,36.83,36.83,none,30,0
2017,01/29/2017 02:00,18,2,Clear,0,34.87,34.87,none,60,1
2017,01/29/2017 03:00,18,3,Clear,0,33.32,33.32,none,60,0
2017,01/29/2017 04:00,18,4,Clear,0,33.1,33.1,none,60,0
2017,01/29/2017 05:00,18,5,Clear,0,32.25,32.25,none,60,0
2017,01/29/2017 06:00,18,6,Clear,0,31.07,31.07,none,60,0
2017,01/29/2017 07:00,18,7,Clear,0,30.1,30.1,none,60,0
2017,01/29/2017 08:00,18,8,Clear,0,30.08,30.08,none,60,0
2017,01/29/2017 09:00,18,9,Clear,0,36.34,36.34,none,60,0
2017,01/29/2017 10:00,18,10,Clear,0,41.35,41.35,none,60,0
2017,01/29/2017 11:00,18,11,Clear,0,46.13,46.13,none,60,1
2017,01/29/2017 12:00,18,12,Partly Cloudy,0,49.94,49.94,none,60,0
2017,01/29/2017 13:00,18,13,Mostly Cloudy,0,51.34,51.34,none,60,0
2017,01/29/2017 14:00,18,14,Mostly Cloudy,0,50.3,50.3,none,60,0
2017,01/29/2017 15:00,18,15,Mostly Cloudy,0,50.98,50.98,none,60,0
2017,01/29/2017 16:00,18,16,Mostly Cloudy,0,50.86,50.86,none,60,0
2017,01/29/2017 17:00,18,17,Mostly Cloudy,0,49.95,49.95,none,60,0
2017,01/29/2017 18:00,18,18,Mostly Cloudy,0,47.5,47.5,none,60,0
2017,01/29/2017 19:00,18,19,Mostly Cloudy,0,46.01,46.01,none,60,0
2017,01/29/2017 20:00,18,20,Mostly Cloudy,0,45.63,45.63,none,60,0
2017,01/29/2017 21:00,18,21,Mostly Cloudy,0,43.57,43.57,none,60,0
2017,01/29/2017 22:00,18,22,Mostly Cloudy,0,42.64,42.64,none,60,0
2017,01/29/2017 23:00,18,23,Mostly Cloudy,0,43.27,43.27,none,60,0
2017,01/30/2017 00:00,19,0,Overcast,0,42.74,42.74,none,60,1
2017,01/30/2017 01:00,19,1,Mostly Cloudy,0,41.86,41.86,none,45,0
2017,01/30/2017 02:00,19,2,Mostly Cloudy,0,41.28,41.28,none,60,1
2017,01/30/2017 03:00,19,3,Partly Cloudy,0,38.31,38.31,none,45,0
2017,01/30/2017 04:00,19,4,Clear,0,35.21,35.21,none,60,0
2017,01/30/2017 05:00,19,5,Clear,0,32.16,32.16,none,60,0
2017,01/30/2017 06:00,19,6,Clear,0,29.86,29.86,none,60,0
2017,01/30/2017 07:00,19,7,Clear,0,30.42,30.42,none,60,0
2017,01/30/2017 08:00,19,8,Clear,0,31.59,31.59,none,60,0
2017,01/30/2017 09:00,19,9,Clear,0,35.69,35.69,none,60,0
2017,01/30/2017 10:00,19,10,Partly Cloudy,0,38.31,36.07,none,60,0
2017,01/30/2017 11:00,19,11,Partly Cloudy,0,39.31,37.49,none,60,0
2017,01/30/2017 12:00,19,12,Clear,0,40.51,40.51,none,60,0
2017,01/30/2017 13:00,19,13,Partly Cloudy,0,41.83,40.2,none,60,1
2017,01/30/2017 14:00,19,14,Clear,0,43.37,43.37,none,15,0
2017,01/30/2017 15:00,19,15,Clear,0,44.32,43.21,none,60,0
2017,01/30/2017 16:00,19,16,Clear,0,44.51,44.51,none,60,0
2017,01/30/2017 17:00,19,17,Clear,0,43.74,43.74,none,60,1
2017,01/30/2017 18:00,19,18,Clear,0,41.09,41.09,none,60,0
2017,01/30/2017 19:00,19,19,Clear,0,37.12,37.12,none,60,0
2017,01/30/2017 20:00,19,20,Clear,0,34.16,34.16,none,60,0
2017,01/30/2017 21:00,19,21,Clear,0,31.31,31.31,none,60,0
2017,01/30/2017 22:00,19,22,Clear,0,30,30,none,60,0
2017,01/30/2017 23:00,19,23,Clear,0,28.86,28.86,none,60,1
2017,01/31/2017 00:00,20,0,Clear,0,28.87,28.87,none,55,0
2017,01/31/2017 01:00,20,1,Clear,0,28.52,28.52,none,60,1
2017,01/31/2017 02:00,20,2,Clear,0,28.32,28.32,none,30,0
2017,01/31/2017 03:00,20,3,Clear,0,29.27,29.27,none,60,0
2017,01/31/2017 04:00,20,4,Clear,0,29.32,29.32,none,60,0
2017,01/31/2017 05:00,20,5,Clear,0,30.28,30.28,none,60,0
2017,01/31/2017 06:00,20,6,Clear,0,32.18,32.18,none,60,0
2017,01/31/2017 07:00,20,7,Clear,0,32.87,32.87,none,60,0
2017,01/31/2017 08:00,20,8,Clear,0,35.71,35.71,none,60,0
2017,01/31/2017 09:00,20,9,Clear,0,41.57,41.57,none,60,0
2017,01/31/2017 10:00,20,10,Clear,0,48.35,47.36,none,60,0
2017,01/31/2017 11:00,20,11,Clear,0,55.17,55.17,none,60,0
2017,01/31/2017 12:00,20,12,Clear,0,59.86,59.86,none,60,0
2017,01/31/2017 13:00,20,13,Clear,0,63.28,63.28,none,60,1
2017,01/31/2017 14:00,20,14,Clear,0,64.23,64.23,none,30,0
2017,01/31/2017 15:00,20,15,Clear,0,64.72,64.72,none,60,0
2017,01/31/2017 16:00,20,16,Clear,0,65.4,65.4,none,60,1
2017,01/31/2017 17:00,20,17,Clear,0,65.35,65.35,none,60,0
2017,01/31/2017 18:00,20,18,Clear,0,63.05,63.05,none,45,0
2017,01/31/2017 19:00,20,19,Clear,0,60.12,60.12,none,60,1
2017,01/31/2017 20:00,20,20,Clear,0,59.39,59.39,none,60,0
2017,01/31/2017 21:00,20,21,Clear,0,57.56,57.56,none,60,0
2017,01/31/2017 22:00,20,22,Clear,0,56.14,56.14,none,60,0
2017,01/31/2017 23:00,20,23,Clear,0,53.2,53.2,none,60,1
2017,02/01/2017 00:00,21,0,Clear,0,48.96,48.96,none,30,0
2017,02/01/2017 01:00,21,1,Clear,0,46.18,46.18,none,60,1
2017,02/01/2017 02:00,21,2,Clear,0,45.15,45.15,none,30,0
2017,02/01/2017 03:00,21,3,Clear,0,42.91,42.91,none,60,0
2017,02/01/2017 04:00,21,4,Clear,0,42.06,42.06,none,60,0
2017,02/01/2017 05:00,21,5,Clear,0,41.51,41.51,none,60,0
2017,02/01/2017 06:00,21,6,Clear,0,40.8,40.8,none,60,0
2017,02/01/2017 07:00,21,7,Clear,0,40.41,40.41,none,60,0
2017,02/01/2017 08:00,21,8,Clear,0,41.73,41.73,none,60,0
2017,02/01/2017 09:00,21,9,Clear,0,45.67,45.67,none,60,0
2017,02/01/2017 10:00,21,10,Clear,0,50.22,50.22,none,60,0
2017,02/01/2017 11:00,21,11,Clear,0,54.03,54.03,none,60,0
2017,02/01/2017 12:00,21,12,Clear,0,58,58,none,60,0
2017,02/01/2017 13:00,21,13,Clear,0,61.01,61.01,none,60,0
2017,02/01/2017 14:00,21,14,Clear,0,64.57,64.57,none,60,0
2017,02/01/2017 15:00,21,15,Clear,0,66.96,66.96,none,60,0
2017,02/01/2017 16:00,21,16,Clear,0,68.55,68.55,none,60,0
2017,02/01/2017 17:00,21,17,Clear,0,65.45,65.45,none,60,0
2017,02/01/2017 18:00,21,18,Clear,0,59.76,59.76,none,60,0
2017,02/01/2017 19:00,21,19,Clear,0,55.59,55.59,none,60,0
2017,02/01/2017 20:00,21,20,Partly Cloudy,0,53.39,53.39,none,60,0
2017,02/01/2017 21:00,21,21,Mostly Cloudy,0,51.76,51.76,none,60,0
2017,02/01/2017 22:00,21,22,Mostly Cloudy,0,49.16,49.16,none,60,0
2017,02/01/2017 23:00,21,23,Partly Cloudy,0,46.28,46.28,none,60,0
2017,02/02/2017 00:00,22,0,Mostly Cloudy,0,44.72,44.72,none,60,0
2017,02/02/2017 01:00,22,1,Partly Cloudy,0,43.44,43.44,none,60,0
2017,02/02/2017 02:00,22,2,Clear,0,41.71,41.71,none,60,1
2017,02/02/2017 03:00,22,3,Partly Cloudy,0,40.67,40.67,none,15,0
2017,02/02/2017 04:00,22,4,Mostly Cloudy,0,40.18,40.18,none,60,0
2017,02/02/2017 05:00,22,5,Clear,0,39.06,39.06,none,60,0
2017,02/02/2017 06:00,22,6,Clear,0,37.96,37.96,none,60,1
2017,02/02/2017 07:00,22,7,Partly Cloudy,0,37.36,37.36,none,15,0
2017,02/02/2017 08:00,22,8,Mostly Cloudy,0,39.91,39.91,none,60,1
2017,02/02/2017 09:00,22,9,Mostly Cloudy,0,43.96,43.96,none,60,0
2017,02/02/2017 10:00,22,10,Mostly Cloudy,0,52.33,52.33,none,60,0
2017,02/02/2017 11:00,22,11,Partly Cloudy,0,57.38,57.38,none,60,1
2017,02/02/2017 12:00,22,12,Partly Cloudy,0,58.79,58.79,none,37,0
2017,02/02/2017 13:00,22,13,Mostly Cloudy,0,59.57,59.57,none,60,0
2017,02/02/2017 14:00,22,14,Partly Cloudy,0,59.31,59.31,none,60,0
2017,02/02/2017 15:00,22,15,Mostly Cloudy,0,59.28,59.28,none,60,0
2017,02/02/2017 16:00,22,16,Overcast,0,59.11,59.11,none,60,0
2017,02/02/2017 17:00,22,17,Overcast,0,57.8,57.8,none,60,0
2017,02/02/2017 18:00,22,18,Mostly Cloudy,0,54.46,54.46,none,60,0
2017,02/02/2017 19:00,22,19,Mostly Cloudy,0,52.37,52.37,none,60,0
2017,02/02/2017 20:00,22,20,Mostly Cloudy,0,50.68,50.68,none,60,0
2017,02/02/2017 21:00,22,21,Mostly Cloudy,0,49.58,49.58,none,60,0
2017,02/02/2017 22:00,22,22,Overcast,0,49.79,49.79,none,60,0
2017,02/02/2017 23:00,22,23,Overcast,0,50.13,50.13,none,60,0
2018,01/12/2018 00:00,0,0,Light Rain,0.0381,64.2,64.78,rain,60,0
2018,01/12/2018 01:00,0,1,Rain,0.0552,64.51,65.15,rain,60,0
2018,01/12/2018 02:00,0,2,Light Rain,0.0184,65.03,65.72,rain,60,0
